timestamp,hour,day_of_week,baseline_demand,weather,traffic,event,total_demand,optimal_price
15-12-2023 19:00,19,4,18,0,24,0,18,2.19
15-12-2023 20:00,20,4,12,1,85,0,17,3.98
15-12-2023 21:00,21,4,17,1,50,0,20,4.65
15-12-2023 22:00,22,4,4,0,94,0,5,2
15-12-2023 23:00,23,4,3,0,30,0,3,2.47
16-12-2023 00:00,0,5,1,0,28,0,1,2
16-12-2023 01:00,1,5,5,0,72,0,5,3.07
16-12-2023 02:00,2,5,5,0,25,0,5,2.82
16-12-2023 03:00,3,5,7,0,79,0,7,2.38
16-12-2023 04:00,4,5,1,1,61,0,1,2.19
16-12-2023 05:00,5,5,13,0,98,0,15,3.54
16-12-2023 06:00,6,5,15,0,73,0,15,4.5
16-12-2023 07:00,7,5,28,2,0,0,20,3.95
16-12-2023 08:00,8,5,20,0,91,0,23,3.97
16-12-2023 09:00,9,5,24,0,51,0,24,4.14
16-12-2023 10:00,10,5,15,0,18,0,15,3.49
16-12-2023 11:00,11,5,15,0,45,0,15,3.24
16-12-2023 12:00,12,5,18,0,70,0,18,3.11
16-12-2023 13:00,13,5,13,0,3,0,13,3.68
16-12-2023 14:00,14,5,13,0,60,0,13,3.15
16-12-2023 15:00,15,5,11,0,67,0,11,3.65
16-12-2023 16:00,16,5,31,0,16,0,31,4.87
16-12-2023 17:00,17,5,26,0,60,0,26,4.37
16-12-2023 18:00,18,5,16,1,43,0,19,3.75
16-12-2023 19:00,19,5,12,1,34,0,14,3.31
16-12-2023 20:00,20,5,10,2,91,0,8,2
16-12-2023 21:00,21,5,13,2,83,0,10,3.11
16-12-2023 22:00,22,5,1,0,71,0,1,2.51
16-12-2023 23:00,23,5,2,1,23,0,2,2
17-12-2023 00:00,0,6,8,0,13,0,8,4.05
17-12-2023 01:00,1,6,3,1,14,0,4,3.02
17-12-2023 02:00,2,6,1,1,20,0,1,2
17-12-2023 03:00,3,6,3,0,26,0,3,2.41
17-12-2023 04:00,4,6,4,0,46,0,4,2.66
17-12-2023 05:00,5,6,21,0,10,0,21,4.4
17-12-2023 06:00,6,6,20,2,72,0,14,3.26
17-12-2023 07:00,7,6,27,1,50,0,32,5.31
17-12-2023 08:00,8,6,20,0,63,0,20,4.64
17-12-2023 09:00,9,6,24,1,96,0,33,5.15
17-12-2023 10:00,10,6,14,0,44,0,14,3.98
17-12-2023 11:00,11,6,21,2,54,0,15,3.45
17-12-2023 12:00,12,6,12,0,22,0,12,3.22
17-12-2023 13:00,13,6,7,0,30,0,7,3.72
17-12-2023 14:00,14,6,15,1,72,0,18,3.02
17-12-2023 15:00,15,6,8,0,51,0,8,3.62
17-12-2023 16:00,16,6,30,0,2,0,30,5.35
17-12-2023 17:00,17,6,26,0,43,0,26,5.03
17-12-2023 18:00,18,6,27,2,66,0,19,4.04
17-12-2023 19:00,19,6,17,0,84,0,20,4.04
17-12-2023 20:00,20,6,20,0,69,0,20,3
17-12-2023 21:00,21,6,25,0,93,0,29,5.14
17-12-2023 22:00,22,6,6,1,3,0,7,2.88
17-12-2023 23:00,23,6,1,0,40,0,1,2
18-12-2023 00:00,0,0,5,1,84,0,7,2.81
18-12-2023 01:00,1,0,4,0,80,0,4,2.12
18-12-2023 02:00,2,0,3,0,8,0,3,2.38
18-12-2023 03:00,3,0,3,0,0,0,3,2.14
18-12-2023 04:00,4,0,4,0,38,0,4,2.91
18-12-2023 05:00,5,0,14,0,54,0,14,2.42
18-12-2023 06:00,6,0,11,0,28,0,11,3.52
18-12-2023 07:00,7,0,18,2,62,0,13,3.26
18-12-2023 08:00,8,0,19,1,83,0,26,4.92
18-12-2023 09:00,9,0,33,0,87,0,38,5.16
18-12-2023 10:00,10,0,21,0,11,0,21,4.62
18-12-2023 11:00,11,0,19,1,13,0,23,4.76
18-12-2023 12:00,12,0,11,2,10,0,8,2.96
18-12-2023 13:00,13,0,9,0,95,0,10,3.09
18-12-2023 14:00,14,0,14,0,63,0,14,3.82
18-12-2023 15:00,15,0,13,0,2,0,13,2.36
18-12-2023 16:00,16,0,38,0,89,0,44,6.04
18-12-2023 17:00,17,0,20,0,60,0,20,4.66
18-12-2023 18:00,18,0,33,0,67,0,33,5.9
18-12-2023 19:00,19,0,20,0,60,0,20,4.27
18-12-2023 20:00,20,0,13,0,38,0,13,2.55
18-12-2023 21:00,21,0,14,2,81,0,11,3.05
18-12-2023 22:00,22,0,4,0,80,0,4,2.08
18-12-2023 23:00,23,0,4,0,20,0,4,2.51
19-12-2023 00:00,0,1,2,1,19,0,2,3.18
19-12-2023 01:00,1,1,6,0,6,0,6,2.64
19-12-2023 02:00,2,1,4,0,31,0,4,2.73
19-12-2023 03:00,3,1,4,0,95,0,5,2.53
19-12-2023 04:00,4,1,5,2,43,0,4,2.34
19-12-2023 05:00,5,1,9,1,99,0,12,4.09
19-12-2023 06:00,6,1,12,0,16,0,12,3.41
19-12-2023 07:00,7,1,16,0,58,0,16,3.73
19-12-2023 08:00,8,1,36,0,34,0,36,6
19-12-2023 09:00,9,1,21,0,23,0,21,3.77
19-12-2023 10:00,10,1,8,1,83,0,11,2.46
19-12-2023 11:00,11,1,12,0,75,0,12,3.45
19-12-2023 12:00,12,1,11,0,62,0,11,2.89
19-12-2023 13:00,13,1,14,0,98,0,16,2.68
19-12-2023 14:00,14,1,14,1,39,0,17,4.56
19-12-2023 15:00,15,1,19,0,82,0,22,4.1
19-12-2023 16:00,16,1,35,0,79,0,35,5.17
19-12-2023 17:00,17,1,25,1,40,0,30,4.62
19-12-2023 18:00,18,1,28,0,94,0,32,5.72
19-12-2023 19:00,19,1,19,0,13,0,19,3.9
19-12-2023 20:00,20,1,13,0,70,0,13,3.37
19-12-2023 21:00,21,1,14,0,4,0,14,2
19-12-2023 22:00,22,1,4,0,53,0,4,2.3
19-12-2023 23:00,23,1,1,0,26,0,1,2
20-12-2023 00:00,0,2,7,0,85,0,8,2.89
20-12-2023 01:00,1,2,5,2,14,0,4,2.09
20-12-2023 02:00,2,2,5,0,8,0,5,2.73
20-12-2023 03:00,3,2,4,0,46,0,4,2.02
20-12-2023 04:00,4,2,5,0,36,0,5,2.37
20-12-2023 05:00,5,2,15,0,91,0,17,3.88
20-12-2023 06:00,6,2,17,0,94,0,20,3.76
20-12-2023 07:00,7,2,26,0,32,0,26,4.84
20-12-2023 08:00,8,2,23,0,37,0,23,3.79
20-12-2023 09:00,9,2,25,0,3,0,25,4.2
20-12-2023 10:00,10,2,15,0,68,0,15,3.77
20-12-2023 11:00,11,2,13,0,6,0,13,3.86
20-12-2023 12:00,12,2,15,0,0,0,15,4.17
20-12-2023 13:00,13,2,12,0,4,0,12,2.56
20-12-2023 14:00,14,2,13,0,75,0,13,2.99
20-12-2023 15:00,15,2,13,1,19,0,16,3.14
20-12-2023 16:00,16,2,38,0,90,0,44,6.56
20-12-2023 17:00,17,2,29,0,90,0,33,5.2
20-12-2023 18:00,18,2,22,0,33,0,22,4.85
20-12-2023 19:00,19,2,15,1,19,0,18,4.35
20-12-2023 20:00,20,2,16,0,34,0,16,3.38
20-12-2023 21:00,21,2,16,0,59,0,16,3.33
20-12-2023 22:00,22,2,6,0,7,0,6,3.05
20-12-2023 23:00,23,2,6,1,5,0,7,2.46
21-12-2023 00:00,0,3,3,0,69,0,3,2.52
21-12-2023 01:00,1,3,2,1,4,0,2,2.25
21-12-2023 02:00,2,3,3,0,80,0,3,2.1
21-12-2023 03:00,3,3,1,0,22,0,1,2.9
21-12-2023 04:00,4,3,7,0,16,0,7,4.18
21-12-2023 05:00,5,3,16,0,20,0,16,3.08
21-12-2023 06:00,6,3,13,0,21,0,13,4.12
21-12-2023 07:00,7,3,20,0,50,0,20,3.38
21-12-2023 08:00,8,3,31,0,36,0,31,4.61
21-12-2023 09:00,9,3,32,2,97,0,26,4.08
21-12-2023 10:00,10,3,16,1,44,0,19,3.91
21-12-2023 11:00,11,3,22,0,9,0,22,3.48
21-12-2023 12:00,12,3,14,0,96,0,16,3.92
21-12-2023 13:00,13,3,17,0,67,0,17,3.68
21-12-2023 14:00,14,3,16,0,36,0,16,3.83
21-12-2023 15:00,15,3,9,1,21,0,11,3.16
21-12-2023 16:00,16,3,43,0,99,0,49,7.91
21-12-2023 17:00,17,3,26,0,28,0,26,4.53
21-12-2023 18:00,18,3,17,1,90,0,23,3.55
21-12-2023 19:00,19,3,16,1,35,0,19,3.54
21-12-2023 20:00,20,3,17,0,22,1,50,7.63
21-12-2023 21:00,21,3,10,0,91,0,12,3.56
21-12-2023 22:00,22,3,3,2,24,0,2,2.6
21-12-2023 23:00,23,3,4,0,46,0,4,2
22-12-2023 00:00,0,4,5,0,0,0,5,2.74
22-12-2023 01:00,1,4,7,1,37,0,8,3.2
22-12-2023 02:00,2,4,4,0,77,0,4,2.11
22-12-2023 03:00,3,4,1,2,51,0,1,2.3
22-12-2023 04:00,4,4,3,2,29,0,2,2.34
22-12-2023 05:00,5,4,10,2,31,0,7,2.84
22-12-2023 06:00,6,4,16,2,60,0,11,2.98
22-12-2023 07:00,7,4,26,0,30,0,26,4.46
22-12-2023 08:00,8,4,23,1,57,0,28,4.72
22-12-2023 09:00,9,4,23,1,92,0,32,5.23
22-12-2023 10:00,10,4,9,1,76,0,11,3.82
22-12-2023 11:00,11,4,17,0,49,0,17,3.98
22-12-2023 12:00,12,4,8,1,33,0,10,3.26
22-12-2023 13:00,13,4,18,0,98,0,21,4.4
22-12-2023 14:00,14,4,15,2,53,0,10,2.9
22-12-2023 15:00,15,4,13,0,81,0,15,3.85
22-12-2023 16:00,16,4,27,1,40,0,32,5.14
22-12-2023 17:00,17,4,26,0,15,0,26,4.62
22-12-2023 18:00,18,4,16,0,25,0,16,3.72
22-12-2023 19:00,19,4,16,0,27,0,16,3.49
22-12-2023 20:00,20,4,8,1,63,0,10,3.27
22-12-2023 21:00,21,4,7,2,38,0,5,2.59
22-12-2023 22:00,22,4,6,1,84,0,8,2.6
22-12-2023 23:00,23,4,5,0,67,0,5,2.29
23-12-2023 00:00,0,5,4,1,5,0,5,2
23-12-2023 01:00,1,5,4,0,47,0,4,2.36
23-12-2023 02:00,2,5,10,0,19,0,10,2.63
23-12-2023 03:00,3,5,4,0,55,0,4,2.17
23-12-2023 04:00,4,5,2,1,75,0,2,2.79
23-12-2023 05:00,5,5,15,1,54,0,18,3.72
23-12-2023 06:00,6,5,19,0,75,0,19,4.44
23-12-2023 07:00,7,5,24,0,89,0,28,4.93
23-12-2023 08:00,8,5,27,1,84,0,37,5.6
23-12-2023 09:00,9,5,23,0,2,0,23,5.21
23-12-2023 10:00,10,5,9,0,35,0,9,2.72
23-12-2023 11:00,11,5,16,0,54,0,16,4.09
23-12-2023 12:00,12,5,14,0,96,0,16,3.96
23-12-2023 13:00,13,5,14,0,96,0,16,3.41
23-12-2023 14:00,14,5,19,0,99,0,22,4
23-12-2023 15:00,15,5,14,1,92,0,19,3.62
23-12-2023 16:00,16,5,32,0,31,0,32,5.11
23-12-2023 17:00,17,5,31,0,22,0,31,3.95
23-12-2023 18:00,18,5,43,1,58,0,52,6.96
23-12-2023 19:00,19,5,7,0,85,0,8,2.92
23-12-2023 20:00,20,5,11,1,97,0,15,3.38
23-12-2023 21:00,21,5,15,0,42,1,42,5.83
23-12-2023 22:00,22,5,4,1,46,0,5,2.88
23-12-2023 23:00,23,5,0,1,64,0,0,2
24-12-2023 00:00,0,6,6,1,82,0,8,2.54
24-12-2023 01:00,1,6,1,0,8,0,1,2.49
24-12-2023 02:00,2,6,5,0,37,0,5,2.47
24-12-2023 03:00,3,6,6,0,38,0,6,2.76
24-12-2023 04:00,4,6,5,0,28,0,5,2.55
24-12-2023 05:00,5,6,6,0,6,0,6,2.87
24-12-2023 06:00,6,6,14,2,23,0,10,3.26
24-12-2023 07:00,7,6,29,1,6,0,35,5.92
24-12-2023 08:00,8,6,19,0,6,0,19,3.52
24-12-2023 09:00,9,6,18,0,87,0,21,3.78
24-12-2023 10:00,10,6,13,0,94,0,15,3.1
24-12-2023 11:00,11,6,8,1,85,0,11,2.81
24-12-2023 12:00,12,6,15,2,72,0,10,3.79
24-12-2023 13:00,13,6,10,0,30,0,10,3.12
24-12-2023 14:00,14,6,16,1,92,0,22,3.7
24-12-2023 15:00,15,6,12,0,60,0,12,2.26
24-12-2023 16:00,16,6,31,0,44,0,31,5.17
24-12-2023 17:00,17,6,26,0,74,0,26,4.65
24-12-2023 18:00,18,6,38,0,70,0,38,5.01
24-12-2023 19:00,19,6,17,0,73,0,17,3.49
24-12-2023 20:00,20,6,15,0,11,0,15,3.62
24-12-2023 21:00,21,6,21,1,87,0,29,4.4
24-12-2023 22:00,22,6,4,0,62,0,4,2.45
24-12-2023 23:00,23,6,4,1,77,0,5,2.41
25-12-2023 00:00,0,0,6,0,31,0,6,2
25-12-2023 01:00,1,0,8,0,37,0,8,2.77
25-12-2023 02:00,2,0,2,0,3,0,2,2.23
25-12-2023 03:00,3,0,2,1,48,0,2,2
25-12-2023 04:00,4,0,4,0,33,0,4,2.34
25-12-2023 05:00,5,0,10,0,35,0,10,2.55
25-12-2023 06:00,6,0,14,2,83,0,11,3.27
25-12-2023 07:00,7,0,18,0,57,0,18,4.61
25-12-2023 08:00,8,0,27,0,22,0,27,3.91
25-12-2023 09:00,9,0,25,0,93,0,29,4.98
25-12-2023 10:00,10,0,21,0,31,0,21,4.13
25-12-2023 11:00,11,0,15,2,99,0,12,2.27
25-12-2023 12:00,12,0,19,0,51,0,19,4.04
25-12-2023 13:00,13,0,12,2,81,0,10,2.71
25-12-2023 14:00,14,0,16,0,64,0,16,3.57
25-12-2023 15:00,15,0,14,0,54,0,14,3.13
25-12-2023 16:00,16,0,20,0,98,0,23,3.83
25-12-2023 17:00,17,0,34,0,8,0,34,4.81
25-12-2023 18:00,18,0,32,0,35,0,32,5.51
25-12-2023 19:00,19,0,19,0,6,0,19,4.9
25-12-2023 20:00,20,0,21,2,22,0,15,3.16
25-12-2023 21:00,21,0,21,0,23,0,21,4.06
25-12-2023 22:00,22,0,4,1,11,0,5,2.2
25-12-2023 23:00,23,0,6,1,67,0,7,2.41
26-12-2023 00:00,0,1,2,0,6,0,2,2
26-12-2023 01:00,1,1,8,0,27,0,8,2.65
26-12-2023 02:00,2,1,4,0,95,0,5,2.81
26-12-2023 03:00,3,1,3,1,32,0,4,2.77
26-12-2023 04:00,4,1,4,0,7,0,4,2
26-12-2023 05:00,5,1,12,0,1,0,12,3.53
26-12-2023 06:00,6,1,8,0,45,0,8,2.36
26-12-2023 07:00,7,1,26,0,7,0,26,4.48
26-12-2023 08:00,8,1,22,0,40,0,22,4.95
26-12-2023 09:00,9,1,17,1,74,0,20,4.46
26-12-2023 10:00,10,1,17,0,68,0,17,4.05
26-12-2023 11:00,11,1,9,0,11,0,9,2.6
26-12-2023 12:00,12,1,12,0,92,0,14,3.67
26-12-2023 13:00,13,1,12,1,49,0,14,3.54
26-12-2023 14:00,14,1,13,0,84,0,15,3.34
26-12-2023 15:00,15,1,15,0,54,0,15,3.95
26-12-2023 16:00,16,1,27,2,19,0,19,3.56
26-12-2023 17:00,17,1,21,2,76,0,15,4.23
26-12-2023 18:00,18,1,27,1,55,0,32,6.32
26-12-2023 19:00,19,1,11,0,20,0,11,2.74
26-12-2023 20:00,20,1,17,0,51,0,17,3.01
26-12-2023 21:00,21,1,8,1,54,0,10,2.99
26-12-2023 22:00,22,1,3,0,72,0,3,2.15
26-12-2023 23:00,23,1,5,0,90,0,6,2.43
27-12-2023 00:00,0,2,2,0,67,0,2,2
27-12-2023 01:00,1,2,5,0,81,0,6,2.55
27-12-2023 02:00,2,2,4,0,42,0,4,2.34
27-12-2023 03:00,3,2,5,2,15,0,4,2.28
27-12-2023 04:00,4,2,5,0,55,0,5,2.61
27-12-2023 05:00,5,2,15,0,48,0,15,4.09
27-12-2023 06:00,6,2,13,0,9,0,13,2.3
27-12-2023 07:00,7,2,33,0,41,0,33,6.61
27-12-2023 08:00,8,2,24,0,25,0,24,4.6
27-12-2023 09:00,9,2,15,0,40,0,15,4.24
27-12-2023 10:00,10,2,17,0,75,0,17,3.66
27-12-2023 11:00,11,2,13,1,22,0,16,3.05
27-12-2023 12:00,12,2,21,0,12,0,21,4.68
27-12-2023 13:00,13,2,17,1,47,0,20,3.59
27-12-2023 14:00,14,2,8,0,77,0,8,2.58
27-12-2023 15:00,15,2,16,0,81,0,18,3.12
27-12-2023 16:00,16,2,33,0,48,0,33,4.6
27-12-2023 17:00,17,2,29,0,34,0,29,4.52
27-12-2023 18:00,18,2,26,1,50,0,31,5.63
27-12-2023 19:00,19,2,16,1,47,0,19,3.91
27-12-2023 20:00,20,2,14,1,19,1,46,6.94
27-12-2023 21:00,21,2,18,0,14,0,18,5.08
27-12-2023 22:00,22,2,1,0,93,0,1,2.04
27-12-2023 23:00,23,2,6,0,8,0,6,2.57
28-12-2023 00:00,0,3,5,0,66,0,5,2.22
28-12-2023 01:00,1,3,7,0,7,0,7,3.26
28-12-2023 02:00,2,3,1,2,5,0,1,2.12
28-12-2023 03:00,3,3,6,0,37,0,6,2.36
28-12-2023 04:00,4,3,7,0,43,0,7,2.74
28-12-2023 05:00,5,3,18,1,20,0,22,4.58
28-12-2023 06:00,6,3,10,0,95,0,12,3.45
28-12-2023 07:00,7,3,20,0,71,0,20,3.81
28-12-2023 08:00,8,3,30,0,26,0,30,5.05
28-12-2023 09:00,9,3,29,0,46,0,29,5.42
28-12-2023 10:00,10,3,18,0,74,0,18,3.79
28-12-2023 11:00,11,3,9,0,83,0,10,2.29
28-12-2023 12:00,12,3,11,0,54,0,11,3.21
28-12-2023 13:00,13,3,14,2,21,0,10,3.47
28-12-2023 14:00,14,3,12,0,65,0,12,2.11
28-12-2023 15:00,15,3,12,0,89,0,14,4.43
28-12-2023 16:00,16,3,30,1,38,0,36,5.12
28-12-2023 17:00,17,3,29,2,72,0,20,3.43
28-12-2023 18:00,18,3,39,0,97,0,45,5.99
28-12-2023 19:00,19,3,15,0,51,0,15,4.06
28-12-2023 20:00,20,3,13,1,64,1,29,4.64
28-12-2023 21:00,21,3,13,0,62,0,13,2.71
28-12-2023 22:00,22,3,3,0,4,0,3,2.3
28-12-2023 23:00,23,3,3,0,6,0,3,2
29-12-2023 00:00,0,4,5,0,84,0,6,3.22
29-12-2023 01:00,1,4,4,0,62,0,4,2.74
29-12-2023 02:00,2,4,2,0,94,0,2,2.43
29-12-2023 03:00,3,4,8,2,50,0,6,2.9
29-12-2023 04:00,4,4,5,0,48,0,5,2.97
29-12-2023 05:00,5,4,19,0,11,0,19,4.31
29-12-2023 06:00,6,4,13,0,1,0,13,4.1
29-12-2023 07:00,7,4,29,0,37,0,29,4.48
29-12-2023 08:00,8,4,16,2,55,0,11,2.62
29-12-2023 09:00,9,4,26,1,19,0,31,5.86
29-12-2023 10:00,10,4,20,0,3,0,20,4.37
29-12-2023 11:00,11,4,16,0,91,0,18,3.94
29-12-2023 12:00,12,4,12,1,64,0,14,3.47
29-12-2023 13:00,13,4,18,0,11,0,18,4.06
29-12-2023 14:00,14,4,18,1,52,0,22,4.23
29-12-2023 15:00,15,4,4,0,8,0,4,2
29-12-2023 16:00,16,4,32,2,36,0,22,4.42
29-12-2023 17:00,17,4,22,0,62,0,22,4.06
29-12-2023 18:00,18,4,33,0,81,0,38,6.64
29-12-2023 19:00,19,4,15,0,22,0,15,3.26
29-12-2023 20:00,20,4,11,1,31,0,13,2.3
29-12-2023 21:00,21,4,13,0,14,0,13,3.88
29-12-2023 22:00,22,4,4,1,21,0,5,2.69
29-12-2023 23:00,23,4,7,0,99,0,8,3.21
30-12-2023 00:00,0,5,3,0,76,0,3,2
30-12-2023 01:00,1,5,3,0,57,0,3,2
30-12-2023 02:00,2,5,12,0,60,0,12,4.02
30-12-2023 03:00,3,5,8,2,59,0,6,2
30-12-2023 04:00,4,5,3,0,37,0,3,2.68
30-12-2023 05:00,5,5,14,0,0,0,14,2.7
30-12-2023 06:00,6,5,12,0,78,0,12,3.49
30-12-2023 07:00,7,5,25,2,87,0,20,4.36
30-12-2023 08:00,8,5,27,1,62,0,32,5.25
30-12-2023 09:00,9,5,27,0,47,0,27,4.83
30-12-2023 10:00,10,5,21,1,65,0,25,4.48
30-12-2023 11:00,11,5,22,2,91,0,18,3.79
30-12-2023 12:00,12,5,16,0,54,0,16,4.01
30-12-2023 13:00,13,5,18,0,32,0,18,3.61
30-12-2023 14:00,14,5,19,1,5,0,23,3.71
30-12-2023 15:00,15,5,15,1,91,0,21,4.01
30-12-2023 16:00,16,5,33,0,47,0,33,4.71
30-12-2023 17:00,17,5,34,0,5,0,34,5.25
30-12-2023 18:00,18,5,28,0,52,0,28,5.18
30-12-2023 19:00,19,5,17,0,78,0,17,4.59
30-12-2023 20:00,20,5,16,0,33,0,16,2.97
30-12-2023 21:00,21,5,13,1,19,0,16,3.35
30-12-2023 22:00,22,5,7,2,19,0,5,2
30-12-2023 23:00,23,5,3,1,93,0,4,2.76
31-12-2023 00:00,0,6,8,0,59,0,8,3.25
31-12-2023 01:00,1,6,3,0,2,0,3,2.78
31-12-2023 02:00,2,6,8,0,75,0,8,2.27
31-12-2023 03:00,3,6,4,0,12,0,4,2
31-12-2023 04:00,4,6,5,0,79,0,5,2
31-12-2023 05:00,5,6,12,0,62,0,12,3.06
31-12-2023 06:00,6,6,15,1,36,0,18,3.89
31-12-2023 07:00,7,6,21,0,10,0,21,4.9
31-12-2023 08:00,8,6,20,0,26,0,20,3.3
31-12-2023 09:00,9,6,22,0,36,0,22,3.84
31-12-2023 10:00,10,6,18,0,56,0,18,3.1
31-12-2023 11:00,11,6,19,1,99,0,26,3.85
31-12-2023 12:00,12,6,21,0,10,0,21,4.28
31-12-2023 13:00,13,6,15,0,19,0,15,4.41
31-12-2023 14:00,14,6,16,1,0,0,19,4.13
31-12-2023 15:00,15,6,11,1,95,0,15,2.59
31-12-2023 16:00,16,6,29,1,40,0,35,5.63
31-12-2023 17:00,17,6,31,1,43,0,37,5.17
31-12-2023 18:00,18,6,26,0,25,0,26,4.91
31-12-2023 19:00,19,6,10,0,96,0,12,3.6
31-12-2023 20:00,20,6,6,1,66,0,7,2.49
31-12-2023 21:00,21,6,22,0,20,0,22,4.84
31-12-2023 22:00,22,6,5,0,15,0,5,2
31-12-2023 23:00,23,6,4,0,28,0,4,2.37
01-01-2024 00:00,0,0,4,0,35,0,4,2.3
01-01-2024 01:00,1,0,2,0,6,0,2,2.56
01-01-2024 02:00,2,0,5,0,95,0,6,2.1
01-01-2024 03:00,3,0,5,0,5,0,5,3.14
01-01-2024 04:00,4,0,4,0,91,0,5,2
01-01-2024 05:00,5,0,19,0,25,0,19,3.1
01-01-2024 06:00,6,0,12,0,32,0,12,2.78
01-01-2024 07:00,7,0,21,1,79,0,25,4.54
01-01-2024 08:00,8,0,28,0,50,0,28,4.31
01-01-2024 09:00,9,0,21,0,50,0,21,4.63
01-01-2024 10:00,10,0,5,0,69,0,5,3.5
01-01-2024 11:00,11,0,12,0,28,0,12,3.4
01-01-2024 12:00,12,0,19,1,30,0,23,3.92
01-01-2024 13:00,13,0,12,1,31,0,14,3.44
01-01-2024 14:00,14,0,12,0,52,0,12,2.58
01-01-2024 15:00,15,0,12,0,6,0,12,3.68
01-01-2024 16:00,16,0,31,0,35,0,31,5.11
01-01-2024 17:00,17,0,30,2,82,0,24,4.4
01-01-2024 18:00,18,0,29,0,47,0,29,5.27
01-01-2024 19:00,19,0,20,2,20,0,14,3.1
01-01-2024 20:00,20,0,13,1,27,0,16,2.82
01-01-2024 21:00,21,0,19,0,73,0,19,4.1
01-01-2024 22:00,22,0,5,0,26,0,5,2.76
01-01-2024 23:00,23,0,4,0,7,0,4,2
02-01-2024 00:00,0,1,2,0,56,0,2,2.07
02-01-2024 01:00,1,1,7,0,33,0,7,2.54
02-01-2024 02:00,2,1,4,0,42,0,4,2
02-01-2024 03:00,3,1,5,1,57,0,6,2.31
02-01-2024 04:00,4,1,5,0,24,0,5,2.06
02-01-2024 05:00,5,1,15,0,38,0,15,3.56
02-01-2024 06:00,6,1,11,0,65,0,11,3.8
02-01-2024 07:00,7,1,20,2,51,0,14,3.34
02-01-2024 08:00,8,1,23,0,79,0,23,4.3
02-01-2024 09:00,9,1,23,0,97,0,26,3.91
02-01-2024 10:00,10,1,20,0,33,0,20,3.81
02-01-2024 11:00,11,1,13,0,57,0,13,2.22
02-01-2024 12:00,12,1,11,1,33,0,13,3.76
02-01-2024 13:00,13,1,20,1,12,0,24,4.6
02-01-2024 14:00,14,1,25,0,41,0,25,3.83
02-01-2024 15:00,15,1,13,1,16,0,16,3.5
02-01-2024 16:00,16,1,19,0,51,0,19,3.73
02-01-2024 17:00,17,1,33,0,39,0,33,4.73
02-01-2024 18:00,18,1,29,0,80,0,29,3.77
02-01-2024 19:00,19,1,19,0,48,0,19,4.04
02-01-2024 20:00,20,1,16,0,5,0,16,2.97
02-01-2024 21:00,21,1,16,0,69,0,16,2.54
02-01-2024 22:00,22,1,1,1,45,0,1,2.13
02-01-2024 23:00,23,1,4,0,77,0,4,2.48
03-01-2024 00:00,0,2,3,0,93,0,3,2.77
03-01-2024 01:00,1,2,4,2,93,0,3,3.02
03-01-2024 02:00,2,2,4,0,8,0,4,2.45
03-01-2024 03:00,3,2,6,0,7,0,6,2.71
03-01-2024 04:00,4,2,1,0,28,0,1,2.3
03-01-2024 05:00,5,2,11,0,27,0,11,3.2
03-01-2024 06:00,6,2,11,0,43,0,11,3.71
03-01-2024 07:00,7,2,17,0,72,0,17,3.44
03-01-2024 08:00,8,2,20,1,42,0,24,4.86
03-01-2024 09:00,9,2,25,0,62,0,25,4.27
03-01-2024 10:00,10,2,13,0,2,0,13,3.81
03-01-2024 11:00,11,2,16,2,86,0,13,3.39
03-01-2024 12:00,12,2,11,0,60,0,11,3.61
03-01-2024 13:00,13,2,7,0,53,0,7,2.77
03-01-2024 14:00,14,2,15,1,96,0,21,4.29
03-01-2024 15:00,15,2,14,0,98,0,16,3.74
03-01-2024 16:00,16,2,34,0,0,0,34,5.41
03-01-2024 17:00,17,2,24,0,58,0,24,4.58
03-01-2024 18:00,18,2,45,2,21,0,31,4.65
03-01-2024 19:00,19,2,18,0,9,0,18,5.08
03-01-2024 20:00,20,2,22,0,24,0,22,4.4
03-01-2024 21:00,21,2,15,0,21,0,15,3.54
03-01-2024 22:00,22,2,5,0,9,0,5,2.33
03-01-2024 23:00,23,2,6,2,61,0,4,2.74
04-01-2024 00:00,0,3,3,0,62,0,3,2.17
04-01-2024 01:00,1,3,0,0,11,0,0,2.78
04-01-2024 02:00,2,3,6,0,82,0,7,2.56
04-01-2024 03:00,3,3,3,0,64,0,3,2.66
04-01-2024 04:00,4,3,3,0,36,0,3,2.46
04-01-2024 05:00,5,3,12,2,63,0,8,3.16
04-01-2024 06:00,6,3,12,0,83,0,14,4.3
04-01-2024 07:00,7,3,30,1,6,0,36,5.99
04-01-2024 08:00,8,3,25,0,72,0,25,4.62
04-01-2024 09:00,9,3,29,1,92,0,40,5.11
04-01-2024 10:00,10,3,21,2,54,0,15,3.65
04-01-2024 11:00,11,3,18,2,55,0,13,3.7
04-01-2024 12:00,12,3,18,0,26,0,18,4.88
04-01-2024 13:00,13,3,18,2,67,0,13,2.77
04-01-2024 14:00,14,3,18,0,34,0,18,3.59
04-01-2024 15:00,15,3,17,0,25,0,17,3.9
04-01-2024 16:00,16,3,32,0,35,0,32,4.99
04-01-2024 17:00,17,3,34,0,17,0,34,5.54
04-01-2024 18:00,18,3,29,1,7,0,35,4.97
04-01-2024 19:00,19,3,17,0,60,0,17,4.44
04-01-2024 20:00,20,3,14,0,33,0,14,3.26
04-01-2024 21:00,21,3,11,0,42,0,11,3.47
